CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
12-26-0058-46,12-109,SAN MARCOS,SIPACAPA,CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX,CABECERA MUNICIPAL,47233289,VIOLETA FLORIDALMA FUENTES QUIROA,TAYRA MISHELL DE LEÓN FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-26-4308-46,12-015,SAN MARCOS,SIPACAPA,INSTITUTO PRIVADO MIXTO DE EDUC. BASICA Y BACHILLERATO POR MADUREZ,CABECERA MUNICIPAL,57079634,ADELSO JUAN NOLASCO AMBROCIO,MARIO PERFECTO TEMA BAUTISTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-26-4710-46,12-015,SAN MARCOS,SIPACAPA,COLEGIO PARTICULAR INTERCULTURAL SIPAKAPENSE,CABECERA MUNICIPAL,,ADELSO JUAN NOLASCO AMBROCIO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-27-0014-46,12-051,SAN MARCOS,ESQUIPULAS PALO GORDO,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,ALDEA VILLA HERMOSA,47746966,PABLO ROBERTO MORALES PEREZ,,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-27-0015-46,12-051,SAN MARCOS,ESQUIPULAS PALO GORDO,COLEGIO CRISTIANO GENERACIÓN DEL TERCER MILENIO,CABECERA MUNICIPAL,50187426,PABLO ROBERTO MORALES PEREZ,ARNOLDO RENE MERIDA DE LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-28-0004-46,12-052,SAN MARCOS,RIO BLANCO,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CABECERA MUNICIPAL,51979378,MANFREDO WALDEMAR CHILEL PEREZ,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-28-0006-46,12-052,SAN MARCOS,RIO BLANCO,INSTITUTO PRIVADO URBANO MIXTO TECNICO EN COMPUTACIÓN ITCRB,3RA. CALLE 3-71 ZONA 1,51300728,MANFREDO WALDEMAR CHILEL PEREZ,SANDY LISSET RAVANALES PÉRES DE ARENAS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-28-4199-46,12-052,SAN MARCOS,RIO BLANCO,INSTITUTO PRIVADO URBANO MIXTO TECNICO EN COMPUTACIÓN ITCRB (POR MADUREZ),3A. CALLE 3-71 ZONA 1,,MANFREDO WALDEMAR CHILEL PEREZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,FIN DE SEMANA,SAN MARCOS
12-29-0021-46,12-053,SAN MARCOS,SAN LORENZO,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,ALDEA CERRO GRANDE,,AMILCAR ROCAEL VELASQUEZ OROZCO,,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-29-0031-46,12-053,SAN MARCOS,SAN LORENZO,INSTITUTO TECNOLÓGICO PRIVADO MIXTO EVANGÉLICO SUNESIS,CABECERA MUNICIPAL,46348954,AMILCAR ROCAEL VELASQUEZ OROZCO,ANABELLA FRANCISCA OCHOA LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-29-0034-46,12-053,SAN MARCOS,SAN LORENZO,COLEGIO EVANGÉLICO TECNOLÓGICO PRIVADO MIXTO BERSHEBA BLESS GOD,CABECERA MUNICIPAL,49046271,AMILCAR ROCAEL VELASQUEZ OROZCO,ANABELLA FRANCISCA OCHOA LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-29-1152-46,12-053,SAN MARCOS,SAN LORENZO,INSTITUTO PRIVADO URBANO MIXTO LIBERACIÓN,SAN LORENZO,57154521,AMILCAR ROCAEL VELASQUEZ OROZCO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-29-4728-46,12-053,SAN MARCOS,SAN LORENZO,INSTITUTO DIVERSIFICADO DR. JUAN JOSE AREVALO BERMEJO,SAN LORENZO,,AMILCAR ROCAEL VELASQUEZ OROZCO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-30-0046-46,12-107,SAN MARCOS,LA BLANCA,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CABECERA MUNICIPAL,41016246,JUAN JOSE TOBAR TEBALAN,WALTER RENE PEREZ Y PEREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-30-0051-46,12-107,SAN MARCOS,LA BLANCA,COLEGIO ADVENTISTA MARANATHA,CABECERA MUNICIPAL,45832459,JUAN JOSE TOBAR TEBALAN,SONIA NOEMI GARCIA FUENTES DE AGUIRRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-30-0056-46,12-107,SAN MARCOS,LA BLANCA,COLEGIO PRIVADO URBANO MIXTO LICEO MODERNO,CABECERA MUNICIPAL,58899435,JUAN JOSE TOBAR TEBALAN,MELVI WALDIR HURTADO CIFUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-30-0069-46,12-107,SAN MARCOS,LA BLANCA,COLEGIO EDUCATIVO MIXTO LUNA AZUL CEMLA,PARCELAMIENTO CHIQUIRINES,45454204,JUAN JOSE TOBAR TEBALAN,GERMAN DANIEL MÉRIDA JOACHÍN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-30-0079-46,12-107,SAN MARCOS,LA BLANCA,CENTRO EDUCATIVO CRISTO EL SALVADOR FE Y ALEGRÍA NO. 03,CABECERA MUNICIPAL,57109332,JUAN JOSE TOBAR TEBALAN,MARVIN FERNANDO RODRÍGUEZ MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
